long,lat,species,animal
-114.8874253,50.1963225,Ursus arctos,Tommy
-114.8892362,50.19528,Ursus arctos,Tommy
-114.894066,50.1967188,Ursus arctos,Tommy
-114.8975331,50.201864,Ursus arctos,Tommy
-114.8946804,50.199769,Ursus arctos,Tommy
-114.8912457,50.1976841,Ursus arctos,Tommy
-114.889454,50.1951362,Ursus arctos,Tommy
-114.8832334,50.2019263,Ursus arctos,Tommy
-114.8678657,50.1969154,Ursus arctos,Tommy
-114.8670005,50.1939045,Ursus arctos,Tommy
-114.8653881,50.1922272,Ursus arctos,Tommy
-114.866193,50.192393,Ursus arctos,Tommy
-114.8655381,50.1930063,Ursus arctos,Tommy
-114.8674956,50.1950196,Ursus arctos,Tommy
-114.8890217,50.2046147,Ursus arctos,Tommy
-114.8715134,50.2064268,Ursus arctos,Tommy
-114.8714806,50.206487,Ursus arctos,Tommy
-114.8683941,50.2022126,Ursus arctos,Tommy
-114.8489575,50.1789826,Ursus arctos,Tommy
-114.8431869,50.1795168,Ursus arctos,Tommy
-114.8363158,50.183248,Ursus arctos,Tommy
-114.8494623,50.1787,Ursus arctos,Tommy
-114.8368967,50.1741169,Ursus arctos,Tommy
-114.8370924,50.1743205,Ursus arctos,Tommy
-114.8366479,50.1741724,Ursus arctos,Tommy
-114.8371432,50.1742744,Ursus arctos,Tommy
-114.8631571,50.1727922,Ursus arctos,Tommy
-114.8832339,50.1854201,Ursus arctos,Tommy
-114.889288,50.1950168,Ursus arctos,Tommy
-114.8891756,50.1929656,Ursus arctos,Tommy
-114.8938145,50.189501,Ursus arctos,Tommy
-114.8934673,50.177352,Ursus arctos,Tommy
-114.8737786,50.1709833,Ursus arctos,Tommy
-114.8758405,50.1690252,Ursus arctos,Tommy
-114.8770216,50.1648187,Ursus arctos,Tommy
-114.8756452,50.165743,Ursus arctos,Tommy
-114.8750815,50.1654566,Ursus arctos,Tommy
-114.8753192,50.165181,Ursus arctos,Tommy
-114.8815783,50.1734303,Ursus arctos,Tommy
-114.8895863,50.1953488,Ursus arctos,Tommy
-114.8897858,50.1954906,Ursus arctos,Tommy
-114.8892191,50.1951409,Ursus arctos,Tommy
-114.8827728,50.2179409,Ursus arctos,Tommy
-114.8768137,50.212043,Ursus arctos,Tommy
-114.886134,50.2067695,Ursus arctos,Tommy
-114.8883217,50.2088223,Ursus arctos,Tommy
-114.8893212,50.213222,Ursus arctos,Tommy
-114.8905019,50.2136113,Ursus arctos,Tommy
-114.8908474,50.2140739,Ursus arctos,Tommy
-114.8907187,50.2137305,Ursus arctos,Tommy
-114.8896831,50.2224061,Ursus arctos,Tommy
-114.902505,50.2307685,Ursus arctos,Tommy
-114.9051264,50.2292346,Ursus arctos,Tommy
-114.9042089,50.2160326,Ursus arctos,Tommy
-114.9132896,50.1956289,Ursus arctos,Tommy
-114.9010336,50.1715204,Ursus arctos,Tommy
-114.8736454,50.1711145,Ursus arctos,Tommy
-114.8682366,50.1721188,Ursus arctos,Tommy
-114.8638174,50.1736681,Ursus arctos,Tommy
-114.869587,50.1796161,Ursus arctos,Tommy
-114.865441,50.1810214,Ursus arctos,Tommy
-114.8653549,50.1808665,Ursus arctos,Tommy
-114.8643434,50.1864375,Ursus arctos,Tommy
-114.8601914,50.1852554,Ursus arctos,Tommy
-114.8583334,50.1801562,Ursus arctos,Tommy
-114.8579178,50.1802054,Ursus arctos,Tommy
-114.8749308,50.1801736,Ursus arctos,Tommy
-114.8834687,50.1852082,Ursus arctos,Tommy
-114.8705876,50.1705434,Ursus arctos,Tommy
-114.8582712,50.1634648,Ursus arctos,Tommy
-114.8592194,50.1624376,Ursus arctos,Tommy
-114.8717309,50.1599163,Ursus arctos,Tommy
-114.8747124,50.1597332,Ursus arctos,Tommy
-114.8747242,50.1597688,Ursus arctos,Tommy
-114.8815216,50.1710662,Ursus arctos,Tommy
-114.8803036,50.1716924,Ursus arctos,Tommy
-114.8801957,50.1714378,Ursus arctos,Tommy
-114.8802844,50.1715269,Ursus arctos,Tommy
-114.8804497,50.1729017,Ursus arctos,Tommy
-114.8744126,50.164829,Ursus arctos,Tommy
-114.8709138,50.1658122,Ursus arctos,Tommy
-114.8607593,50.1655389,Ursus arctos,Tommy
-114.8582611,50.1603162,Ursus arctos,Tommy
-114.8716523,50.1599972,Ursus arctos,Tommy
-114.8716094,50.1549395,Ursus arctos,Tommy
-114.8676802,50.1554569,Ursus arctos,Tommy
-114.8653785,50.1636729,Ursus arctos,Tommy
-114.8592803,50.1748595,Ursus arctos,Tommy
-114.8584236,50.1757049,Ursus arctos,Tommy
-114.8583944,50.1757839,Ursus arctos,Tommy
-114.858257,50.1756295,Ursus arctos,Tommy
-114.86241,50.1776785,Ursus arctos,Tommy
-114.8691298,50.1786478,Ursus arctos,Tommy
-114.8753526,50.1800314,Ursus arctos,Tommy
-114.87524,50.1804701,Ursus arctos,Tommy
-114.8923562,49.7185271,Ursus arctos,Tommy
-115.0747044,49.4902967,Ursus arctos,Tommy
-115.0747274,49.4901069,Ursus arctos,Tommy
-115.0746794,49.4903258,Ursus arctos,Tommy
-115.074656,49.4902777,Ursus arctos,Tommy
-114.913175,49.649688,Ursus arctos,Trish
-114.914908,49.650503,Ursus arctos,Trish
-114.909963,49.651895,Ursus arctos,Trish
-114.906458,49.651205,Ursus arctos,Trish
-114.902917,49.648722,Ursus arctos,Trish
-114.901482,49.648918,Ursus arctos,Trish
-114.901798,49.648583,Ursus arctos,Trish
-114.902298,49.648613,Ursus arctos,Trish
-114.901903,49.648375,Ursus arctos,Trish
-114.902773,49.648842,Ursus arctos,Trish
-114.903173,49.648967,Ursus arctos,Trish
-114.903145,49.64892,Ursus arctos,Trish
-114.903148,49.648973,Ursus arctos,Trish
-114.913987,49.64003,Ursus arctos,Trish
-114.914865,49.639072,Ursus arctos,Trish
-114.914738,49.637427,Ursus arctos,Trish
-114.914697,49.637245,Ursus arctos,Trish
-114.914658,49.63732,Ursus arctos,Trish
-114.914617,49.63742,Ursus arctos,Trish
-114.91475,49.637588,Ursus arctos,Trish
-114.923252,49.627165,Ursus arctos,Trish
-114.924183,49.624975,Ursus arctos,Trish
-114.924117,49.624957,Ursus arctos,Trish
-114.924187,49.625018,Ursus arctos,Trish
-114.924553,49.625197,Ursus arctos,Trish
-114.92676,49.624568,Ursus arctos,Trish
-114.927152,49.624738,Ursus arctos,Trish
-114.927273,49.624642,Ursus arctos,Trish
-114.929302,49.622438,Ursus arctos,Trish
-114.930377,49.623277,Ursus arctos,Trish
-114.920112,49.627077,Ursus arctos,Trish
-114.908742,49.63797,Ursus arctos,Trish
-114.909318,49.640005,Ursus arctos,Trish
-114.909582,49.640608,Ursus arctos,Trish
-114.909372,49.641797,Ursus arctos,Trish
-114.907777,49.642932,Ursus arctos,Trish
-114.906052,49.64277,Ursus arctos,Trish
-114.904908,49.64392,Ursus arctos,Trish
-114.894288,49.653245,Ursus arctos,Trish
-114.89308,49.654215,Ursus arctos,Trish
-114.891727,49.65545,Ursus arctos,Trish
-114.892353,49.657423,Ursus arctos,Trish
-114.889827,49.657297,Ursus arctos,Trish
-114.886753,49.658413,Ursus arctos,Trish
-114.888297,49.659503,Ursus arctos,Trish
-114.878443,49.666882,Ursus arctos,Trish
-114.878797,49.667088,Ursus arctos,Trish
-114.877862,49.668597,Ursus arctos,Trish
-114.877585,49.668468,Ursus arctos,Trish
-114.877762,49.668467,Ursus arctos,Trish
-114.878768,49.668933,Ursus arctos,Trish
-114.880637,49.669123,Ursus arctos,Trish
-114.880642,49.66922,Ursus arctos,Trish
-114.880527,49.669202,Ursus arctos,Trish
-114.882883,49.664145,Ursus arctos,Trish
-114.90116,49.65942,Ursus arctos,Trish
-114.89554,49.642385,Ursus arctos,Trish
-114.895317,49.642203,Ursus arctos,Trish
-114.895745,49.641568,Ursus arctos,Trish
-114.895987,49.641242,Ursus arctos,Trish
-114.896423,49.640213,Ursus arctos,Trish
-114.896698,49.639358,Ursus arctos,Trish
-114.896303,49.638823,Ursus arctos,Trish
-114.895748,49.636772,Ursus arctos,Trish
-114.895347,49.636393,Ursus arctos,Trish
-114.895208,49.636178,Ursus arctos,Trish
-114.895437,49.635883,Ursus arctos,Trish
-114.89565,49.635567,Ursus arctos,Trish
-114.896775,49.634377,Ursus arctos,Trish
-114.897567,49.633805,Ursus arctos,Trish
-114.897218,49.629923,Ursus arctos,Trish
-114.90312,49.629763,Ursus arctos,Trish
-114.906433,49.628752,Ursus arctos,Trish
-114.907537,49.62734,Ursus arctos,Trish
-114.909825,49.62598,Ursus arctos,Trish
-114.911777,49.626092,Ursus arctos,Trish
-114.912625,49.62585,Ursus arctos,Trish
-114.913383,49.624918,Ursus arctos,Trish
-114.921783,49.626057,Ursus arctos,Trish
-114.92462,49.624788,Ursus arctos,Trish
-114.925475,49.625132,Ursus arctos,Trish
-114.925482,49.62548,Ursus arctos,Trish
-114.925723,49.62583,Ursus arctos,Trish
-114.926142,49.626158,Ursus arctos,Trish
-114.926463,49.626118,Ursus arctos,Trish
-114.927263,49.626328,Ursus arctos,Trish
-114.926017,49.627308,Ursus arctos,Trish
-114.926693,49.627388,Ursus arctos,Trish
-114.926792,49.627362,Ursus arctos,Trish
-114.926927,49.62752,Ursus arctos,Trish
-114.927052,49.627745,Ursus arctos,Trish
-114.92668,49.627102,Ursus arctos,Trish
-114.926942,49.626958,Ursus arctos,Trish
-114.92696,49.626945,Ursus arctos,Trish
-114.927015,49.628282,Ursus arctos,Trish
-114.924852,49.628425,Ursus arctos,Trish
-114.924757,49.62836,Ursus arctos,Trish
-114.924743,49.628283,Ursus arctos,Trish
-114.924672,49.628255,Ursus arctos,Trish
-114.924805,49.628213,Ursus arctos,Trish
-114.924858,49.628167,Ursus arctos,Trish
-114.925032,49.628145,Ursus arctos,Trish
-114.924933,49.62902,Ursus arctos,Trish
-114.924895,49.629158,Ursus arctos,Trish
-114.924333,49.629187,Ursus arctos,Trish
-114.924413,49.629157,Ursus arctos,Trish
-114.924728,49.629095,Ursus arctos,Trish
-114.924637,49.629187,Ursus arctos,Trish
-114.924473,49.629208,Ursus arctos,Trish
-114.926042,49.628427,Ursus arctos,Trish
-114.923835,49.625143,Ursus arctos,Trish
-114.923868,49.625233,Ursus arctos,Trish
-114.923808,49.625242,Ursus arctos,Trish
-114.923875,49.625227,Ursus arctos,Trish
-114.923807,49.625248,Ursus arctos,Trish
-114.922967,49.625045,Ursus arctos,Trish
-114.923327,49.62464,Ursus arctos,Trish
-114.925965,49.622877,Ursus arctos,Trish
-114.925955,49.622792,Ursus arctos,Trish
-114.926185,49.623457,Ursus arctos,Trish
-114.927078,49.623907,Ursus arctos,Trish
-114.927147,49.623962,Ursus arctos,Trish
-114.92711,49.623952,Ursus arctos,Trish
-114.927323,49.623913,Ursus arctos,Trish
-114.928537,49.622055,Ursus arctos,Trish
-114.929787,49.622237,Ursus arctos,Trish
-114.929478,49.621853,Ursus arctos,Trish
-114.929798,49.621222,Ursus arctos,Trish
-114.930137,49.620783,Ursus arctos,Trish
-114.930063,49.620962,Ursus arctos,Trish
-114.931243,49.620743,Ursus arctos,Trish
-114.934803,49.619808,Ursus arctos,Trish
-114.9351,49.619805,Ursus arctos,Trish
-114.93513,49.619763,Ursus arctos,Trish
-114.935158,49.619652,Ursus arctos,Trish
-114.935303,49.619675,Ursus arctos,Trish
-114.935185,49.61978,Ursus arctos,Trish
-114.9353,49.619532,Ursus arctos,Trish
-114.943667,49.605292,Ursus arctos,Trish
-114.942875,49.603817,Ursus arctos,Trish
-114.9371,49.613888,Ursus arctos,Trish
-114.93687,49.613845,Ursus arctos,Trish
-114.936625,49.613932,Ursus arctos,Trish
-114.936278,49.614142,Ursus arctos,Trish
-114.936433,49.614333,Ursus arctos,Trish
-114.936525,49.614387,Ursus arctos,Trish
-114.936602,49.614465,Ursus arctos,Trish
-114.93657,49.613963,Ursus arctos,Trish
-114.936352,49.613882,Ursus arctos,Trish
-114.936333,49.613938,Ursus arctos,Trish
-114.936698,49.613938,Ursus arctos,Trish
-114.93672,49.613968,Ursus arctos,Trish
-114.93672,49.614008,Ursus arctos,Trish
-114.93673,49.614072,Ursus arctos,Trish
-114.936647,49.613997,Ursus arctos,Trish
-114.938172,49.615695,Ursus arctos,Trish
-114.938097,49.615587,Ursus arctos,Trish
-114.93812,49.615487,Ursus arctos,Trish
-114.938325,49.615513,Ursus arctos,Trish
-114.938503,49.615525,Ursus arctos,Trish
-114.938442,49.615615,Ursus arctos,Trish
-114.938667,49.615568,Ursus arctos,Trish
-114.939293,49.61565,Ursus arctos,Trish
-114.939965,49.616185,Ursus arctos,Trish
-114.939483,49.61627,Ursus arctos,Trish
-114.939265,49.616383,Ursus arctos,Trish
-114.939205,49.616413,Ursus arctos,Trish
-114.939258,49.616622,Ursus arctos,Trish
-114.939148,49.616762,Ursus arctos,Trish
-114.939198,49.616905,Ursus arctos,Trish
-114.944937,49.608128,Ursus arctos,Trish
-114.950033,49.610235,Ursus arctos,Trish
-114.95003,49.61071,Ursus arctos,Trish
-114.948897,49.611113,Ursus arctos,Trish
-114.948633,49.611272,Ursus arctos,Trish
-114.947798,49.611882,Ursus arctos,Trish
-114.946367,49.612563,Ursus arctos,Trish
-114.946282,49.61306,Ursus arctos,Trish
-114.945588,49.616537,Ursus arctos,Trish
-114.945842,49.616752,Ursus arctos,Trish
-114.945948,49.616748,Ursus arctos,Trish
-114.945965,49.616843,Ursus arctos,Trish
-114.945762,49.616808,Ursus arctos,Trish
-114.945742,49.61681,Ursus arctos,Trish
-114.945502,49.616798,Ursus arctos,Trish
-114.944492,49.617582,Ursus arctos,Trish
-114.944693,49.618825,Ursus arctos,Trish
-114.944095,49.61901,Ursus arctos,Trish
-114.943145,49.619285,Ursus arctos,Trish
-114.941272,49.619575,Ursus arctos,Trish
-114.940495,49.618537,Ursus arctos,Trish
-114.940167,49.618727,Ursus arctos,Trish
-114.937545,49.622135,Ursus arctos,Trish
-114.9388,49.620697,Ursus arctos,Trish
-114.93902,49.620725,Ursus arctos,Trish
-114.938955,49.62093,Ursus arctos,Trish
-114.93896,49.621,Ursus arctos,Trish
-114.939017,49.620973,Ursus arctos,Trish
-114.939062,49.621415,Ursus arctos,Trish
-114.939163,49.62141,Ursus arctos,Trish
-114.938725,49.622125,Ursus arctos,Trish
-114.938622,49.623218,Ursus arctos,Trish
-114.938493,49.623772,Ursus arctos,Trish
-114.938267,49.625358,Ursus arctos,Trish
-114.93785,49.625647,Ursus arctos,Trish
-114.937338,49.625918,Ursus arctos,Trish
-114.936853,49.625942,Ursus arctos,Trish
-114.936643,49.626018,Ursus arctos,Trish
-114.915922,49.636553,Ursus arctos,Trish
-114.915793,49.645142,Ursus arctos,Trish
-114.930945,49.629858,Ursus arctos,Trish
-114.93151,49.629818,Ursus arctos,Trish
-114.930748,49.629908,Ursus arctos,Trish
-114.93039,49.629952,Ursus arctos,Trish
-114.930182,49.630057,Ursus arctos,Trish
-114.93017,49.630128,Ursus arctos,Trish
-114.930177,49.630075,Ursus arctos,Trish
-114.930455,49.629927,Ursus arctos,Trish
-114.93057,49.629182,Ursus arctos,Trish
-114.929707,49.628252,Ursus arctos,Trish
-114.929518,49.628175,Ursus arctos,Trish
-114.930513,49.62727,Ursus arctos,Trish
-114.93101,49.626797,Ursus arctos,Trish
-114.930517,49.628023,Ursus arctos,Trish
-114.931038,49.628742,Ursus arctos,Trish
-114.918985,49.627642,Ursus arctos,Trish
-114.917178,49.634347,Ursus arctos,Trish
-114.919258,49.636845,Ursus arctos,Trish
-114.91957,49.639553,Ursus arctos,Trish
-114.917492,49.640993,Ursus arctos,Trish
-114.916748,49.642563,Ursus arctos,Trish
-114.916655,49.644705,Ursus arctos,Trish
-114.916078,49.646985,Ursus arctos,Trish
-114.914767,49.64712,Ursus arctos,Trish
-114.91486,49.646993,Ursus arctos,Trish
-114.91472,49.645982,Ursus arctos,Trish
-114.91478,49.645708,Ursus arctos,Trish
-114.914715,49.645665,Ursus arctos,Trish
-114.914725,49.645623,Ursus arctos,Trish
-114.914715,49.645667,Ursus arctos,Trish
-114.913512,49.642967,Ursus arctos,Trish
-114.921025,49.62681,Ursus arctos,Trish
-114.921012,49.626847,Ursus arctos,Trish
-114.920802,49.626693,Ursus arctos,Trish
-114.920813,49.626723,Ursus arctos,Trish
-114.920898,49.626683,Ursus arctos,Trish
-114.920892,49.626675,Ursus arctos,Trish
-114.92091,49.62667,Ursus arctos,Trish
-114.920898,49.626687,Ursus arctos,Trish
-114.923323,49.624968,Ursus arctos,Trish
-114.923325,49.624988,Ursus arctos,Trish
-114.923413,49.624957,Ursus arctos,Trish
-114.92345,49.62501,Ursus arctos,Trish
-114.924155,49.625198,Ursus arctos,Trish
-114.924828,49.625693,Ursus arctos,Trish
-114.925673,49.625723,Ursus arctos,Trish
-114.925593,49.62583,Ursus arctos,Trish
-114.925483,49.626055,Ursus arctos,Trish
-114.925177,49.626077,Ursus arctos,Trish
-114.925078,49.62608,Ursus arctos,Trish
-114.925012,49.625992,Ursus arctos,Trish
-114.924932,49.626038,Ursus arctos,Trish
-114.924833,49.626107,Ursus arctos,Trish
-114.9249,49.626193,Ursus arctos,Trish
-114.923912,49.625013,Ursus arctos,Trish
-114.923167,49.62624,Ursus arctos,Trish
-114.923303,49.626217,Ursus arctos,Trish
-114.9233,49.626325,Ursus arctos,Trish
-114.923412,49.626372,Ursus arctos,Trish
-114.922867,49.626457,Ursus arctos,Trish
-114.922848,49.626437,Ursus arctos,Trish
-114.926567,49.623227,Ursus arctos,Trish
-114.923585,49.62663,Ursus arctos,Trish
-114.928202,49.625623,Ursus arctos,Trish
-114.926077,49.625363,Ursus arctos,Trish
-114.923705,49.625265,Ursus arctos,Trish
-114.923632,49.625132,Ursus arctos,Trish
-114.923625,49.625127,Ursus arctos,Trish
-114.924052,49.625732,Ursus arctos,Trish
-114.924823,49.626127,Ursus arctos,Trish
-114.92477,49.626145,Ursus arctos,Trish
-114.924793,49.626098,Ursus arctos,Trish
-114.925913,49.62612,Ursus arctos,Trish
-114.926305,49.626148,Ursus arctos,Trish
-114.92647,49.626113,Ursus arctos,Trish
-114.926405,49.626185,Ursus arctos,Trish
-114.926507,49.626208,Ursus arctos,Trish
-114.926417,49.625958,Ursus arctos,Trish
-114.926458,49.626198,Ursus arctos,Trish
-114.92064,49.630068,Ursus arctos,Trish
-114.925745,49.627752,Ursus arctos,Trish
-114.92103,49.62726,Ursus arctos,Trish
-114.923482,49.62534,Ursus arctos,Trish
-114.923133,49.625398,Ursus arctos,Trish
-114.923377,49.624935,Ursus arctos,Trish
-114.923437,49.624967,Ursus arctos,Trish
-114.92389,49.625248,Ursus arctos,Trish
-114.924593,49.625463,Ursus arctos,Trish
-114.924895,49.625542,Ursus arctos,Trish
-114.924605,49.62559,Ursus arctos,Trish
-114.940582,49.600863,Ursus arctos,Trish
-114.951227,49.598512,Ursus arctos,Trish
-114.941872,49.602792,Ursus arctos,Trish
-114.94215,49.613007,Ursus arctos,Trish
-114.941797,49.61304,Ursus arctos,Trish
-114.940567,49.61544,Ursus arctos,Trish
-114.940215,49.615865,Ursus arctos,Trish
-114.939603,49.616185,Ursus arctos,Trish
-114.92381,49.625152,Ursus arctos,Trish
-114.916098,49.648133,Ursus arctos,Trish
-114.915822,49.644835,Ursus arctos,Trish
-114.921662,49.638205,Ursus arctos,Trish
-114.921672,49.638178,Ursus arctos,Trish
-114.921898,49.624712,Ursus arctos,Trish
-114.916038,49.645057,Ursus arctos,Trish
-114.915545,49.643978,Ursus arctos,Trish
-114.921693,49.638155,Ursus arctos,Trish
-114.922688,49.63278,Ursus arctos,Trish
-114.92441,49.633748,Ursus arctos,Trish
-114.924332,49.63388,Ursus arctos,Trish
-114.92443,49.6339,Ursus arctos,Trish
-114.924312,49.63383,Ursus arctos,Trish
-114.923397,49.633553,Ursus arctos,Trish
-114.922412,49.633042,Ursus arctos,Trish
-114.922442,49.632998,Ursus arctos,Trish
-114.924202,49.633997,Ursus arctos,Trish
-114.920675,49.628283,Ursus arctos,Trish
-114.924935,49.625905,Ursus arctos,Trish
-114.947363,49.60629,Ursus arctos,Trish
-114.947228,49.602525,Ursus arctos,Trish
-114.932178,49.608737,Ursus arctos,Trish
-114.934965,49.606995,Ursus arctos,Trish
-114.922157,49.624713,Ursus arctos,Trish
-114.921503,49.62487,Ursus arctos,Trish
-114.922675,49.625978,Ursus arctos,Trish
-114.922717,49.626292,Ursus arctos,Trish
-114.922967,49.626805,Ursus arctos,Trish
-114.92306,49.62717,Ursus arctos,Trish
-114.923033,49.627047,Ursus arctos,Trish
-114.932538,49.626463,Ursus arctos,Trish
-114.910448,49.645727,Ursus arctos,Trish
-114.924392,49.625277,Ursus arctos,Trish
-114.92597,49.625845,Ursus arctos,Trish
-114.922907,49.627268,Ursus arctos,Trish
-114.934057,49.61536,Ursus arctos,Trish
-114.93906,49.604797,Ursus arctos,Trish
-114.94439,49.602207,Ursus arctos,Trish
-114.952847,49.60061,Ursus arctos,Trish
-114.948887,49.603737,Ursus arctos,Trish
-114.947837,49.60453,Ursus arctos,Trish
-114.945767,49.604787,Ursus arctos,Trish
-114.916728,49.635375,Ursus arctos,Trish
-114.915763,49.645207,Ursus arctos,Trish
-114.927273,49.624953,Ursus arctos,Trish
-114.926883,49.62584,Ursus arctos,Trish
-114.945253,49.605597,Ursus arctos,Trish
-114.94177,49.605507,Ursus arctos,Trish
-114.924522,49.625742,Ursus arctos,Trish
-114.922868,49.626733,Ursus arctos,Trish
-114.916508,49.64842,Ursus arctos,Trish
-114.927595,49.649175,Ursus arctos,Trish
-114.932107,49.644252,Ursus arctos,Trish
-114.933137,49.62756,Ursus arctos,Trish
-114.933207,49.627193,Ursus arctos,Trish
-114.92871,49.623238,Ursus arctos,Trish
-114.927602,49.62552,Ursus arctos,Trish
-114.95585,49.594262,Ursus arctos,Trish
-114.95589,49.596263,Ursus arctos,Trish
-114.952903,49.598705,Ursus arctos,Trish
-114.953033,49.59875,Ursus arctos,Trish
-114.956433,49.594755,Ursus arctos,Trish
-114.955822,49.595368,Ursus arctos,Trish
-114.917043,49.574197,Ursus arctos,Trish
-114.907533,49.579405,Ursus arctos,Trish
-114.96243,49.599275,Ursus arctos,Trish
-114.966513,49.590083,Ursus arctos,Trish
-114.939383,49.620087,Ursus arctos,Trish
-114.937092,49.62106,Ursus arctos,Trish
-114.916368,49.648317,Ursus arctos,Trish
-114.916552,49.648268,Ursus arctos,Trish
-114.92157,49.643837,Ursus arctos,Trish
-114.92127,49.643727,Ursus arctos,Trish
-114.898825,49.67389,Ursus arctos,Trish
-114.911553,49.664058,Ursus arctos,Trish
-114.91177,49.664058,Ursus arctos,Trish
-114.925933,49.620092,Ursus arctos,Trish
-114.93722,49.609632,Ursus arctos,Trish
-114.928003,49.6245,Ursus arctos,Trish
-114.927822,49.624687,Ursus arctos,Trish
-114.916657,49.647638,Ursus arctos,Trish
-114.920958,49.645528,Ursus arctos,Trish
-114.921668,49.643978,Ursus arctos,Trish
-114.926658,49.641572,Ursus arctos,Trish
-114.91575,49.645815,Ursus arctos,Trish
-114.914832,49.639372,Ursus arctos,Trish
-114.928223,49.624425,Ursus arctos,Trish
-114.928317,49.624197,Ursus arctos,Trish
-114.948503,49.606165,Ursus arctos,Trish
-114.96149,49.598597,Ursus arctos,Trish
-114.953993,49.60604,Ursus arctos,Trish
-114.954067,49.606105,Ursus arctos,Trish
-114.94218,49.608333,Ursus arctos,Trish
-114.961437,49.59604,Ursus arctos,Trish
-114.952362,49.608957,Ursus arctos,Trish
-114.951175,49.609443,Ursus arctos,Trish
-114.915477,49.648033,Ursus arctos,Trish
-114.91667,49.64698,Ursus arctos,Trish
-114.915742,49.644212,Ursus arctos,Trish
-114.91576,49.64413,Ursus arctos,Trish
-114.921502,49.62502,Ursus arctos,Trish
-114.926023,49.625528,Ursus arctos,Trish
-114.928105,49.62484,Ursus arctos,Trish
-114.924677,49.62515,Ursus arctos,Trish
-114.963387,49.587672,Ursus arctos,Trish
-114.981863,49.573392,Ursus arctos,Trish
-114.971482,49.577563,Ursus arctos,Trish
-114.971553,49.577625,Ursus arctos,Trish
-114.963438,49.59191,Ursus arctos,Trish
-114.965935,49.591602,Ursus arctos,Trish
-114.969197,49.590898,Ursus arctos,Trish
-114.969627,49.590883,Ursus arctos,Trish
-114.963237,49.584798,Ursus arctos,Trish
-114.965912,49.5915,Ursus arctos,Trish
-114.95255,49.6089,Ursus arctos,Trish
-114.952575,49.608983,Ursus arctos,Trish
-114.923183,49.626402,Ursus arctos,Trish
-114.919662,49.64489,Ursus arctos,Trish
-114.921722,49.644558,Ursus arctos,Trish
-114.921447,49.643838,Ursus arctos,Trish
-114.917542,49.64397,Ursus arctos,Trish
-114.922665,49.626278,Ursus arctos,Trish
-114.921298,49.626827,Ursus arctos,Trish
-114.922313,49.626703,Ursus arctos,Trish
-114.94839,49.6055,Ursus arctos,Trish
-114.945988,49.606117,Ursus arctos,Trish
-114.930483,49.62133,Ursus arctos,Trish
-114.93031,49.622743,Ursus arctos,Trish
-114.922853,49.626515,Ursus arctos,Trish
-114.916408,49.648362,Ursus arctos,Trish
-114.915928,49.643842,Ursus arctos,Trish
-114.916157,49.643807,Ursus arctos,Trish
-114.915495,49.648197,Ursus arctos,Trish
-114.912268,49.668667,Ursus arctos,Trish
-114.916125,49.648172,Ursus arctos,Trish
-114.916178,49.648218,Ursus arctos,Trish
-114.921632,49.644175,Ursus arctos,Trish
-114.921652,49.643802,Ursus arctos,Trish
-114.916153,49.648187,Ursus arctos,Trish
-114.91621,49.648217,Ursus arctos,Trish
-114.921667,49.643767,Ursus arctos,Trish
-114.921882,49.642702,Ursus arctos,Trish
-114.915508,49.648078,Ursus arctos,Trish
-114.916185,49.635502,Ursus arctos,Trish
-114.920785,49.627352,Ursus arctos,Trish
-114.922228,49.626675,Ursus arctos,Trish
-114.965862,49.591478,Ursus arctos,Trish
-114.964467,49.58006,Ursus arctos,Trish
-114.965045,49.578835,Ursus arctos,Trish
-114.964963,49.578988,Ursus arctos,Trish
-114.979632,49.578605,Ursus arctos,Trish
-114.976868,49.586108,Ursus arctos,Trish
-114.975027,49.588163,Ursus arctos,Trish
-114.974955,49.588285,Ursus arctos,Trish
-114.936542,49.61874,Ursus arctos,Trish
-114.918233,49.645943,Ursus arctos,Trish
-114.931563,49.641327,Ursus arctos,Trish
-114.93181,49.641233,Ursus arctos,Trish
-114.916485,49.648662,Ursus arctos,Trish
-114.916192,49.648592,Ursus arctos,Trish
-114.930022,49.629532,Ursus arctos,Trish
-114.929387,49.629528,Ursus arctos,Trish
-114.952403,49.602583,Ursus arctos,Trish
-114.978065,49.586355,Ursus arctos,Trish
-114.973318,49.58834,Ursus arctos,Trish
-115.00005,49.559613,Ursus arctos,Trish
-114.986722,49.566482,Ursus arctos,Trish
-114.971562,49.577677,Ursus arctos,Trish
-114.971558,49.577625,Ursus arctos,Trish
-114.973313,49.5805,Ursus arctos,Trish
-114.97361,49.582982,Ursus arctos,Trish
-114.96979,49.582495,Ursus arctos,Trish
-114.969855,49.582462,Ursus arctos,Trish
-114.97991,49.577485,Ursus arctos,Trish
-114.980403,49.572853,Ursus arctos,Trish
-114.971488,49.577623,Ursus arctos,Trish
-114.97163,49.577575,Ursus arctos,Trish
-114.979475,49.578793,Ursus arctos,Trish
-114.978203,49.57733,Ursus arctos,Trish
-114.968752,49.576688,Ursus arctos,Trish
-114.966555,49.577415,Ursus arctos,Trish
-114.96554,49.590442,Ursus arctos,Trish
-114.961483,49.591328,Ursus arctos,Trish
-114.958855,49.60194,Ursus arctos,Trish
-114.958942,49.601757,Ursus arctos,Trish
-114.915422,49.647835,Ursus arctos,Trish
-114.914497,49.647705,Ursus arctos,Trish
